MEM_PostingCode.MEM_PostingCode_ID;MLL_Movements.Postingdate;MLA_OnHand.Storagearea;MP_Bereich.LagerBereich;MP_Platz.LagerPlatz;MP_ArtPlatz.EinlagDatum;MLA_OnHand.Part;MC_Charge.Charge;MMM_CusRefOrder.MMM_CusRefOrder_ID;MLA_OnHand.OnHand;MLA_PartValue.AverageCostsMatfix;MLA_PartValue.AverageCostsMatVar;MLA_PartValue.AverageCostsMachineFix;MLA_PartValue.AverageCostsMachineVar;MLA_PartValue.AverageCostsLaborFix;MLA_PartValue.AverageCostsLaborVar;MLA_PartValue.AverageCostsDelCostsFix;MLA_PartValue.AverageCostsDelCostsVar;MLA_PartValue.AverageCostsAdd1Fix;MLA_PartValue.AverageCostsAdd1Var;MLA_PartValue.AverageCostsAdd2Fix;MLA_PartValue.AverageCostsAdd2Var;MLL_Movements.Remark;c_XXXchargeAuto;c_XXXkommAuto;c_XXXteilLOAuto;c_XXXBuchNullWert;S_KostenStelle.Kostenstelle;S_KoTraeger.KostenTraeger;S_AuftragsArt.AuftragsArt;MLA_PartValue.LastIn;MLA_PartValue.LastIssue;MLA_PartValue.StockValueGroup
;today;0;;;?;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;?;?;0
Column;Column Name;Description / Remark;Location in proALPHA;Data Type;Format
1;Buchungsschlüssel;Posting Code;MEM_PostingCode.MEM_PostingCode_ID;CHARACTER;x(4);
2;Buchungsdatum;Posting Date;MLL_Movements.Postingdate;DATE;99.99.9999;
3;Lagerort;Storage Area;MLA_OnHand.Storagearea;INTEGER;zzzzzzz9;
4;Lagerbereich;Storage Area Section;MP_Bereich.LagerBereich;CHARACTER;x(3);
5;Lagerplatz;Storage Location;MP_Platz.LagerPlatz;CHARACTER;x(20);
6;Einlagerungsdatum;Stock-In Date;MP_ArtPlatz.EinlagDatum;DATE;99.99.9999;
7;Teil;Part;MLA_OnHand.Part;CHARACTER;x(20);
8;Chargennummer;Lot Number;MC_Charge.Charge;CHARACTER;x(20);
9;Kommissionsnummer;CRO Number;MMM_CusRefOrder.MMM_CusRefOrder_ID;CHARACTER;x(16);
10;Bestand;On Hand;MLA_OnHand.OnHand;DECIMAL;-zzz,zzz,zz9.999;
11;DPr Material fix;Average Price Material Fixed;MLA_PartValue.AverageCostsMatfix;DECIMAL;zzz,zzz,zz9.999999-;
12;DPr Material var;Average Price Material Variable;MLA_PartValue.AverageCostsMatVar;DECIMAL;zzz,zzz,zz9.999999-;
13;DPr Masch fix;Average Price Overhead Fixed;MLA_PartValue.AverageCostsMachineFix;DECIMAL;zzz,zzz,zz9.999999-;
14;DPr Masch var;Average Price Overhead Variable;MLA_PartValue.AverageCostsMachineVar;DECIMAL;zzz,zzz,zz9.999999-;
15;DPr Lohn fix;Average Price Labor Fixed;MLA_PartValue.AverageCostsLaborFix;DECIMAL;zzz,zzz,zz9.999999-;
16;DPr Lohn var;Average Price Labor Var;MLA_PartValue.AverageCostsLaborVar;DECIMAL;zzz,zzz,zz9.999999-;
17;DPr BzgNebKo fix;Average Price Delivery Costs Fixed;MLA_PartValue.AverageCostsDelCostsFix;DECIMAL;zzz,zzz,zz9.999999-;
18;DPr BzgNebKo var;Average Price Delivery Costs Variable;MLA_PartValue.AverageCostsDelCostsVar;DECIMAL;zzz,zzz,zz9.999999-;
19;DPr Zusatz 1 fix;Average Price Addition 1 Fixed;MLA_PartValue.AverageCostsAdd1Fix;DECIMAL;zzz,zzz,zz9.999999-;
20;DPr Zusatz 1 var;Average Price Addition 1 Var;MLA_PartValue.AverageCostsAdd1Var;DECIMAL;zzz,zzz,zz9.999999-;
21;DPr Zusatz 2 fix;Average Price Addition 2 Fixed;MLA_PartValue.AverageCostsAdd2Fix;DECIMAL;zzz,zzz,zz9.999999-;
22;DPr Zusatz 2 var;Average Price Addition 2 Var;MLA_PartValue.AverageCostsAdd2Var;DECIMAL;zzz,zzz,zz9.999999-;
23;Bemerkung;Remark;MLL_Movements.Remark;CHARACTER;x(30);
24;c_XXXchargeAuto;;;;;
25;c_XXXkommAuto;;;;;
26;c_XXXteilLOAuto;;;;;
27;c_XXXBuchNullWert;;;;;
28;Kostenstelle;Cost Center;S_KostenStelle.Kostenstelle;INTEGER;zzzzzzz9;
29;Kostenträger;Cost Object;S_KoTraeger.KostenTraeger;CHARACTER;x(20);
30;Auftragsart;Order Category;S_AuftragsArt.AuftragsArt;CHARACTER;x(2);
31;letzter Zugang;Date of Last Warehouse In;MLA_PartValue.LastIn;DATE;99.99.9999;
32;letzter Abgang;Date of Last Warehouse Out;MLA_PartValue.LastIssue;DATE;99.99.9999;
33;Wertgruppe;Value Group;MLA_PartValue.StockValueGroup;INTEGER;zzzzzzz9;
